t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
cortical_thickness,CTQ_Abuse,male,L_bankssts_thickavg,0.025 (0.093),7.86e-01,1.00e+00,No,-0.363 (0.267),1.76e-01,5.56e-01,No,133,-0.081 (0.046),7.68e-02,2.75e-01,No,0.152 (0.119),2.02e-01,3.96e-01,No,586,-0.054 (0.053),3.05e-01,9.08e-01,No,0.191 (0.126),1.31e-01,4.59e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_caudalanteriorcingulate_thickavg,-0.0 (0.093),9.98e-01,1.00e+00,No,-0.534 (0.264),4.53e-02,3.69e-01,No,133,-0.067 (0.046),1.42e-01,3.12e-01,No,-0.156 (0.119),1.89e-01,3.94e-01,No,586,-0.067 (0.053),2.01e-01,9.08e-01,No,-0.17 (0.126),1.78e-01,5.05e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_caudalmiddlefrontal_thickavg,-0.0 (0.093),9.96e-01,1.00e+00,No,0.36 (0.267),1.80e-01,5.56e-01,No,133,0.016 (0.046),7.19e-01,7.89e-01,No,-0.279 (0.119),1.92e-02,2.10e-01,No,586,-0.026 (0.053),6.19e-01,9.15e-01,No,-0.061 (0.127),6.31e-01,8.76e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_cuneus_thickavg,-0.12 (0.094),2.03e-01,1.00e+00,No,0.214 (0.267),4.26e-01,6.88e-01,No,133,0.075 (0.046),1.01e-01,3.11e-01,No,-0.118 (0.119),3.24e-01,5.12e-01,No,586,-0.029 (0.053),5.78e-01,9.08e-01,No,-0.032 (0.127),8.00e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_entorhil_thickavg,-0.058 (0.093),5.34e-01,1.00e+00,No,-0.268 (0.267),3.17e-01,6.19e-01,No,133,-0.068 (0.046),1.36e-01,3.12e-01,No,0.261 (0.119),2.88e-02,2.45e-01,No,586,0.017 (0.053),7.47e-01,9.30e-01,No,0.054 (0.127),6.67e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_fusiform_thickavg,0.056 (0.093),5.48e-01,1.00e+00,No,0.253 (0.267),3.45e-01,6.34e-01,No,133,0.063 (0.045),1.62e-01,3.40e-01,No,0.272 (0.118),2.16e-02,2.10e-01,No,586,0.107 (0.052),3.96e-02,8.98e-01,No,0.234 (0.125),6.13e-02,2.61e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_inferiorparietal_thickavg,0.083 (0.094),3.81e-01,1.00e+00,No,-0.115 (0.268),6.68e-01,8.26e-01,No,133,0.042 (0.046),3.58e-01,5.09e-01,No,-0.127 (0.119),2.89e-01,4.79e-01,No,586,-0.053 (0.053),3.18e-01,9.08e-01,No,-0.013 (0.127),9.20e-01,9.47e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_inferiortemporal_thickavg,-0.004 (0.094),9.70e-01,1.00e+00,No,0.103 (0.269),7.02e-01,8.37e-01,No,133,-0.007 (0.046),8.80e-01,9.07e-01,No,0.204 (0.119),8.72e-02,2.70e-01,No,586,0.072 (0.053),1.69e-01,9.08e-01,No,0.165 (0.126),1.91e-01,5.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_isthmuscingulate_thickavg,-0.082 (0.092),3.70e-01,1.00e+00,No,-0.541 (0.262),4.09e-02,3.69e-01,No,133,-0.151 (0.045) *,7.90e-04,1.34e-02,Yes,-0.212 (0.117),7.05e-02,2.64e-01,No,586,0.027 (0.052),6.05e-01,9.14e-01,No,-0.377 (0.125),2.79e-03,6.31e-02,No,446
cortical_thickness,CTQ_Abuse,male,L_lateraloccipital_thickavg,0.012 (0.094),8.97e-01,1.00e+00,No,-0.329 (0.267),2.21e-01,5.56e-01,No,133,-0.119 (0.045),8.54e-03,7.26e-02,No,-0.245 (0.117),3.75e-02,2.63e-01,No,586,-0.011 (0.052),8.31e-01,9.56e-01,No,-0.383 (0.125),2.36e-03,6.31e-02,No,446
cortical_thickness,CTQ_Abuse,male,L_lateralorbitofrontal_thickavg,-0.137 (0.093),1.43e-01,1.00e+00,No,-0.073 (0.266),7.86e-01,8.66e-01,No,133,0.119 (0.045),8.32e-03,7.26e-02,No,0.234 (0.118),4.72e-02,2.63e-01,No,586,0.002 (0.053),9.69e-01,9.97e-01,No,-0.25 (0.126),4.83e-02,2.19e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_lingual_thickavg,-0.152 (0.093),1.06e-01,1.00e+00,No,0.106 (0.266),6.92e-01,8.37e-01,No,133,0.07 (0.046),1.25e-01,3.12e-01,No,-0.172 (0.119),1.51e-01,3.91e-01,No,586,-0.053 (0.052),3.09e-01,9.08e-01,No,-0.333 (0.125),8.01e-03,6.81e-02,No,446
cortical_thickness,CTQ_Abuse,male,L_medialorbitofrontal_thickavg,-0.034 (0.093),7.16e-01,1.00e+00,No,-0.401 (0.266),1.34e-01,5.56e-01,No,133,0.148 (0.045) *,1.14e-03,1.53e-02,Yes,0.058 (0.118),6.25e-01,7.34e-01,No,586,0.07 (0.053),1.85e-01,9.08e-01,No,0.145 (0.126),2.49e-01,6.06e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_middletemporal_thickavg,-0.146 (0.093),1.18e-01,1.00e+00,No,0.42 (0.265),1.16e-01,5.56e-01,No,133,-0.096 (0.046),3.59e-02,1.75e-01,No,0.278 (0.119),1.98e-02,2.10e-01,No,586,-0.011 (0.053),8.39e-01,9.56e-01,No,0.259 (0.126),4.05e-02,1.97e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_parahippocampal_thickavg,0.118 (0.094),2.11e-01,1.00e+00,No,-0.124 (0.268),6.44e-01,8.26e-01,No,133,0.061 (0.046),1.81e-01,3.48e-01,No,0.075 (0.119),5.32e-01,6.82e-01,No,586,0.029 (0.053),5.78e-01,9.08e-01,No,-0.035 (0.127),7.81e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_paracentral_thickavg,0.025 (0.094),7.93e-01,1.00e+00,No,0.306 (0.267),2.54e-01,5.56e-01,No,133,0.072 (0.046),1.15e-01,3.12e-01,No,-0.156 (0.119),1.91e-01,3.94e-01,No,586,0.043 (0.053),4.13e-01,9.08e-01,No,-0.098 (0.127),4.40e-01,7.84e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_parsopercularis_thickavg,0.044 (0.093),6.35e-01,1.00e+00,No,0.343 (0.266),2.01e-01,5.56e-01,No,133,-0.09 (0.046),4.81e-02,1.92e-01,No,0.059 (0.119),6.20e-01,7.34e-01,No,586,-0.018 (0.053),7.37e-01,9.30e-01,No,0.026 (0.127),8.38e-01,9.13e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_parsorbitalis_thickavg,-0.037 (0.094),6.94e-01,1.00e+00,No,0.18 (0.269),5.03e-01,7.17e-01,No,133,-0.033 (0.046),4.72e-01,5.84e-01,No,-0.085 (0.119),4.75e-01,6.34e-01,No,586,-0.048 (0.053),3.65e-01,9.08e-01,No,-0.156 (0.126),2.16e-01,5.44e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_parstriangularis_thickavg,0.027 (0.092),7.65e-01,1.00e+00,No,0.616 (0.262),2.02e-02,3.07e-01,No,133,-0.035 (0.046),4.50e-01,5.78e-01,No,0.119 (0.119),3.21e-01,5.12e-01,No,586,0.006 (0.053),9.16e-01,9.58e-01,No,0.161 (0.126),2.03e-01,5.32e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_pericalcarine_thickavg,-0.065 (0.094),4.93e-01,1.00e+00,No,0.23 (0.268),3.92e-01,6.68e-01,No,133,0.07 (0.046),1.23e-01,3.12e-01,No,-0.226 (0.119),5.81e-02,2.63e-01,No,586,0.021 (0.053),6.95e-01,9.30e-01,No,-0.08 (0.127),5.26e-01,8.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_postcentral_thickavg,-0.146 (0.093),1.19e-01,1.00e+00,No,0.385 (0.266),1.49e-01,5.56e-01,No,133,-0.041 (0.046),3.67e-01,5.09e-01,No,0.109 (0.119),3.61e-01,5.46e-01,No,586,0.022 (0.053),6.84e-01,9.30e-01,No,-0.076 (0.127),5.48e-01,8.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_posteriorcingulate_thickavg,-0.133 (0.09),1.40e-01,1.00e+00,No,-0.632 (0.257),1.52e-02,3.07e-01,No,133,-0.099 (0.045),3.00e-02,1.57e-01,No,-0.095 (0.119),4.24e-01,5.89e-01,No,586,-0.036 (0.052),4.88e-01,9.08e-01,No,-0.358 (0.125),4.39e-03,6.81e-02,No,446
cortical_thickness,CTQ_Abuse,male,L_precentral_thickavg,0.155 (0.092),9.70e-02,1.00e+00,No,0.189 (0.264),4.76e-01,7.17e-01,No,133,-0.031 (0.046),4.96e-01,5.91e-01,No,-0.182 (0.119),1.26e-01,3.56e-01,No,586,0.007 (0.053),9.02e-01,9.58e-01,No,-0.096 (0.127),4.50e-01,7.84e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_precuneus_thickavg,0.01 (0.094),9.15e-01,1.00e+00,No,-0.05 (0.269),8.52e-01,9.05e-01,No,133,0.014 (0.046),7.65e-01,8.26e-01,No,0.158 (0.119),1.85e-01,3.94e-01,No,586,0.017 (0.053),7.43e-01,9.30e-01,No,-0.214 (0.126),9.09e-02,3.43e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_rostralanteriorcingulate_thickavg,-0.008 (0.091),9.27e-01,1.00e+00,No,-0.686 (0.261),9.59e-03,3.07e-01,No,133,-0.032 (0.046),4.81e-01,5.84e-01,No,-0.204 (0.119),8.70e-02,2.70e-01,No,586,-0.036 (0.053),4.97e-01,9.08e-01,No,-0.079 (0.127),5.33e-01,8.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_rostralmiddlefrontal_thickavg,-0.06 (0.093),5.22e-01,1.00e+00,No,-0.267 (0.267),3.18e-01,6.19e-01,No,133,0.036 (0.046),4.34e-01,5.76e-01,No,-0.022 (0.119),8.54e-01,9.03e-01,No,586,-0.016 (0.053),7.66e-01,9.30e-01,No,0.068 (0.127),5.93e-01,8.41e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_superiorfrontal_thickavg,0.01 (0.094),9.12e-01,1.00e+00,No,0.006 (0.269),9.84e-01,9.84e-01,No,133,0.023 (0.046),6.08e-01,6.89e-01,No,-0.218 (0.119),6.80e-02,2.64e-01,No,586,-0.066 (0.053),2.14e-01,9.08e-01,No,-0.099 (0.126),4.33e-01,7.84e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_superiorparietal_thickavg,0.031 (0.094),7.41e-01,1.00e+00,No,0.095 (0.269),7.24e-01,8.39e-01,No,133,0.042 (0.046),3.57e-01,5.09e-01,No,0.165 (0.119),1.65e-01,3.94e-01,No,586,0.085 (0.053),1.06e-01,9.08e-01,No,-0.051 (0.126),6.85e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_superiortemporal_thickavg,0.082 (0.093),3.78e-01,1.00e+00,No,0.349 (0.265),1.90e-01,5.56e-01,No,133,-0.074 (0.046),1.06e-01,3.11e-01,No,0.17 (0.119),1.55e-01,3.91e-01,No,586,0.008 (0.053),8.78e-01,9.56e-01,No,0.138 (0.127),2.77e-01,6.28e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_supramargil_thickavg,-0.011 (0.094),9.03e-01,1.00e+00,No,0.262 (0.268),3.31e-01,6.25e-01,No,133,-0.046 (0.046),3.16e-01,4.99e-01,No,-0.151 (0.119),2.05e-01,3.96e-01,No,586,-0.041 (0.053),4.38e-01,9.08e-01,No,-0.037 (0.127),7.73e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_frontalpole_thickavg,-0.097 (0.092),2.92e-01,1.00e+00,No,-0.52 (0.262),4.88e-02,3.69e-01,No,133,-0.003 (0.046),9.47e-01,9.61e-01,No,-0.127 (0.119),2.87e-01,4.79e-01,No,586,-0.043 (0.053),4.13e-01,9.08e-01,No,-0.037 (0.127),7.72e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_temporalpole_thickavg,-0.057 (0.094),5.43e-01,1.00e+00,No,0.094 (0.269),7.28e-01,8.39e-01,No,133,-0.036 (0.046),4.35e-01,5.76e-01,No,0.275 (0.119),2.11e-02,2.10e-01,No,586,0.035 (0.053),5.13e-01,9.08e-01,No,0.04 (0.127),7.51e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_transversetemporal_thickavg,0.026 (0.094),7.82e-01,1.00e+00,No,0.308 (0.267),2.51e-01,5.56e-01,No,133,0.063 (0.046),1.69e-01,3.40e-01,No,0.09 (0.119),4.49e-01,6.11e-01,No,586,0.052 (0.053),3.23e-01,9.08e-01,No,0.02 (0.127),8.75e-01,9.15e-01,No,446
cortical_thickness,CTQ_Abuse,male,L_insula_thickavg,0.146 (0.093),1.21e-01,1.00e+00,No,-0.229 (0.267),3.93e-01,6.68e-01,No,133,-0.046 (0.046),3.09e-01,4.99e-01,No,-0.228 (0.119),5.50e-02,2.63e-01,No,586,-0.012 (0.052),8.14e-01,9.56e-01,No,-0.487 (0.124) *,1.00e-04,6.83e-03,Yes,446
cortical_thickness,CTQ_Abuse,male,R_bankssts_thickavg,-0.079 (0.094),3.99e-01,1.00e+00,No,-0.178 (0.267),5.06e-01,7.17e-01,No,133,-0.155 (0.045) *,6.37e-04,1.34e-02,Yes,0.004 (0.118),9.73e-01,9.73e-01,No,586,-0.112 (0.052),3.29e-02,8.98e-01,No,-0.043 (0.126),7.32e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_caudalanteriorcingulate_thickavg,-0.023 (0.093),8.09e-01,1.00e+00,No,-0.344 (0.267),1.99e-01,5.56e-01,No,133,-0.009 (0.046),8.49e-01,8.88e-01,No,-0.057 (0.119),6.30e-01,7.34e-01,No,586,-0.049 (0.053),3.53e-01,9.08e-01,No,0.023 (0.127),8.59e-01,9.13e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_caudalmiddlefrontal_thickavg,0.098 (0.093),2.95e-01,1.00e+00,No,0.247 (0.266),3.54e-01,6.34e-01,No,133,-0.044 (0.046),3.39e-01,5.09e-01,No,0.017 (0.119),8.89e-01,9.16e-01,No,586,-0.057 (0.052),2.79e-01,9.08e-01,No,-0.292 (0.125),2.01e-02,1.52e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_cuneus_thickavg,-0.119 (0.094),2.07e-01,1.00e+00,No,0.081 (0.267),7.63e-01,8.65e-01,No,133,0.061 (0.046),1.84e-01,3.48e-01,No,-0.236 (0.119),4.81e-02,2.63e-01,No,586,0.0 (0.053),9.97e-01,9.97e-01,No,-0.003 (0.127),9.83e-01,9.92e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_entorhil_thickavg,-0.037 (0.093),6.91e-01,1.00e+00,No,-0.443 (0.265),9.69e-02,5.56e-01,No,133,-0.103 (0.046),2.36e-02,1.57e-01,No,0.065 (0.119),5.83e-01,7.34e-01,No,586,-0.038 (0.053),4.70e-01,9.08e-01,No,-0.031 (0.127),8.08e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_fusiform_thickavg,0.0 (0.094),1.00e+00,1.00e+00,No,0.12 (0.269),6.57e-01,8.26e-01,No,133,0.025 (0.046),5.85e-01,6.75e-01,No,0.179 (0.119),1.34e-01,3.63e-01,No,586,0.078 (0.052),1.36e-01,9.08e-01,No,0.347 (0.124),5.49e-03,6.81e-02,No,446
cortical_thickness,CTQ_Abuse,male,R_inferiorparietal_thickavg,-0.055 (0.093),5.53e-01,1.00e+00,No,-0.369 (0.266),1.68e-01,5.56e-01,No,133,-0.035 (0.046),4.41e-01,5.76e-01,No,-0.211 (0.119),7.68e-02,2.64e-01,No,586,-0.085 (0.053),1.06e-01,9.08e-01,No,0.172 (0.126),1.75e-01,5.05e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_inferiortemporal_thickavg,0.094 (0.094),3.19e-01,1.00e+00,No,0.055 (0.268),8.38e-01,9.04e-01,No,133,-0.03 (0.046),5.15e-01,6.03e-01,No,0.082 (0.119),4.95e-01,6.47e-01,No,586,0.029 (0.052),5.86e-01,9.08e-01,No,0.277 (0.126),2.79e-02,1.54e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_isthmuscingulate_thickavg,-0.074 (0.092),4.21e-01,1.00e+00,No,-0.481 (0.263),6.98e-02,4.74e-01,No,133,-0.1 (0.045),2.67e-02,1.57e-01,No,-0.285 (0.118),1.55e-02,2.10e-01,No,586,0.024 (0.053),6.54e-01,9.27e-01,No,-0.218 (0.126),8.56e-02,3.42e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_lateraloccipital_thickavg,0.021 (0.094),8.22e-01,1.00e+00,No,-0.332 (0.268),2.17e-01,5.56e-01,No,133,0.019 (0.046),6.81e-01,7.59e-01,No,-0.021 (0.119),8.63e-01,9.03e-01,No,586,-0.029 (0.052),5.79e-01,9.08e-01,No,0.346 (0.126),6.08e-03,6.81e-02,No,446
cortical_thickness,CTQ_Abuse,male,R_lateralorbitofrontal_thickavg,-0.017 (0.094),8.56e-01,1.00e+00,No,-0.202 (0.268),4.54e-01,7.02e-01,No,133,0.145 (0.045) *,1.35e-03,1.53e-02,Yes,0.193 (0.117),1.01e-01,2.98e-01,No,586,0.052 (0.053),3.26e-01,9.08e-01,No,-0.279 (0.126),2.76e-02,1.54e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_lingual_thickavg,-0.127 (0.093),1.76e-01,1.00e+00,No,0.223 (0.267),4.05e-01,6.72e-01,No,133,0.075 (0.046),9.92e-02,3.11e-01,No,-0.222 (0.119),6.24e-02,2.64e-01,No,586,-0.029 (0.052),5.84e-01,9.08e-01,No,-0.338 (0.125),7.32e-03,6.81e-02,No,446
cortical_thickness,CTQ_Abuse,male,R_medialorbitofrontal_thickavg,-0.006 (0.093),9.45e-01,1.00e+00,No,-0.373 (0.267),1.64e-01,5.56e-01,No,133,0.165 (0.044) *,2.13e-04,1.34e-02,Yes,0.361 (0.115),1.87e-03,1.27e-01,No,586,0.064 (0.052),2.21e-01,9.08e-01,No,0.281 (0.125),2.54e-02,1.54e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_middletemporal_thickavg,0.036 (0.093),6.98e-01,1.00e+00,No,0.339 (0.267),2.06e-01,5.56e-01,No,133,-0.155 (0.045) *,6.11e-04,1.34e-02,Yes,-0.126 (0.117),2.82e-01,4.79e-01,No,586,-0.055 (0.053),3.01e-01,9.08e-01,No,0.038 (0.127),7.63e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_parahippocampal_thickavg,-0.02 (0.093),8.28e-01,1.00e+00,No,-0.322 (0.267),2.31e-01,5.56e-01,No,133,0.069 (0.046),1.32e-01,3.12e-01,No,0.014 (0.119),9.09e-01,9.22e-01,No,586,0.025 (0.053),6.33e-01,9.15e-01,No,-0.128 (0.127),3.12e-01,6.63e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_paracentral_thickavg,0.047 (0.094),6.15e-01,1.00e+00,No,0.029 (0.269),9.14e-01,9.31e-01,No,133,0.046 (0.046),3.11e-01,4.99e-01,No,-0.139 (0.119),2.46e-01,4.39e-01,No,586,-0.029 (0.053),5.87e-01,9.08e-01,No,-0.075 (0.127),5.55e-01,8.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_parsopercularis_thickavg,-0.05 (0.094),5.93e-01,1.00e+00,No,0.179 (0.269),5.06e-01,7.17e-01,No,133,-0.053 (0.046),2.49e-01,4.45e-01,No,-0.109 (0.119),3.59e-01,5.46e-01,No,586,-0.054 (0.053),3.08e-01,9.08e-01,No,0.117 (0.127),3.57e-01,6.94e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_parsorbitalis_thickavg,-0.04 (0.094),6.71e-01,1.00e+00,No,0.072 (0.269),7.90e-01,8.66e-01,No,133,0.073 (0.046),1.10e-01,3.11e-01,No,0.023 (0.119),8.44e-01,9.03e-01,No,586,-0.009 (0.053),8.68e-01,9.56e-01,No,-0.181 (0.126),1.53e-01,4.96e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_parstriangularis_thickavg,0.126 (0.092),1.72e-01,1.00e+00,No,0.39 (0.263),1.40e-01,5.56e-01,No,133,0.082 (0.045),7.21e-02,2.72e-01,No,0.157 (0.119),1.87e-01,3.94e-01,No,586,0.05 (0.053),3.41e-01,9.08e-01,No,-0.07 (0.127),5.83e-01,8.41e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_pericalcarine_thickavg,-0.114 (0.094),2.26e-01,1.00e+00,No,0.119 (0.268),6.56e-01,8.26e-01,No,133,-0.055 (0.045),2.28e-01,4.19e-01,No,-0.228 (0.119),5.54e-02,2.63e-01,No,586,-0.016 (0.053),7.58e-01,9.30e-01,No,-0.129 (0.127),3.10e-01,6.63e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_postcentral_thickavg,-0.091 (0.094),3.32e-01,1.00e+00,No,0.028 (0.268),9.17e-01,9.31e-01,No,133,-0.067 (0.046),1.41e-01,3.12e-01,No,-0.056 (0.119),6.37e-01,7.34e-01,No,586,-0.0 (0.053),9.94e-01,9.97e-01,No,-0.077 (0.127),5.46e-01,8.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_posteriorcingulate_thickavg,0.032 (0.092),7.27e-01,1.00e+00,No,-0.608 (0.264),2.26e-02,3.07e-01,No,133,-0.012 (0.046),7.95e-01,8.44e-01,No,-0.1 (0.119),4.05e-01,5.86e-01,No,586,-0.052 (0.053),3.21e-01,9.08e-01,No,-0.082 (0.126),5.17e-01,8.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_precentral_thickavg,0.064 (0.093),4.93e-01,1.00e+00,No,0.309 (0.266),2.48e-01,5.56e-01,No,133,-0.041 (0.046),3.64e-01,5.09e-01,No,-0.097 (0.119),4.15e-01,5.89e-01,No,586,0.018 (0.053),7.40e-01,9.30e-01,No,-0.122 (0.127),3.36e-01,6.73e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_precuneus_thickavg,-0.023 (0.094),8.06e-01,1.00e+00,No,-0.165 (0.268),5.39e-01,7.35e-01,No,133,0.091 (0.045),4.69e-02,1.92e-01,No,0.149 (0.119),2.10e-01,3.96e-01,No,586,0.042 (0.053),4.31e-01,9.08e-01,No,0.122 (0.126),3.36e-01,6.73e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_rostralanteriorcingulate_thickavg,0.056 (0.094),5.48e-01,1.00e+00,No,-0.317 (0.268),2.38e-01,5.56e-01,No,133,0.0 (0.046),9.98e-01,9.98e-01,No,-0.023 (0.119),8.51e-01,9.03e-01,No,586,-0.04 (0.053),4.45e-01,9.08e-01,No,0.025 (0.127),8.46e-01,9.13e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_rostralmiddlefrontal_thickavg,0.002 (0.094),9.87e-01,1.00e+00,No,0.165 (0.269),5.41e-01,7.35e-01,No,133,0.063 (0.045),1.70e-01,3.40e-01,No,0.21 (0.119),7.77e-02,2.64e-01,No,586,-0.049 (0.053),3.50e-01,9.08e-01,No,0.032 (0.127),8.01e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_superiorfrontal_thickavg,0.076 (0.093),4.14e-01,1.00e+00,No,0.316 (0.266),2.37e-01,5.56e-01,No,133,0.033 (0.046),4.69e-01,5.84e-01,No,0.021 (0.119),8.63e-01,9.03e-01,No,586,-0.097 (0.052),6.57e-02,9.08e-01,No,-0.098 (0.126),4.36e-01,7.84e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_superiorparietal_thickavg,0.034 (0.094),7.21e-01,1.00e+00,No,0.042 (0.269),8.76e-01,9.17e-01,No,133,0.049 (0.046),2.86e-01,4.86e-01,No,0.156 (0.119),1.89e-01,3.94e-01,No,586,0.129 (0.052),1.42e-02,8.98e-01,No,0.077 (0.125),5.38e-01,8.20e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_superiortemporal_thickavg,0.077 (0.093),4.09e-01,1.00e+00,No,0.209 (0.267),4.35e-01,6.88e-01,No,133,-0.1 (0.046),2.77e-02,1.57e-01,No,-0.056 (0.119),6.37e-01,7.34e-01,No,586,-0.046 (0.053),3.88e-01,9.08e-01,No,-0.033 (0.127),7.93e-01,9.01e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_supramargil_thickavg,-0.033 (0.094),7.28e-01,1.00e+00,No,-0.272 (0.267),3.11e-01,6.19e-01,No,133,-0.107 (0.045),1.77e-02,1.34e-01,No,-0.32 (0.117),6.52e-03,2.10e-01,No,586,-0.009 (0.053),8.68e-01,9.56e-01,No,-0.275 (0.126),2.95e-02,1.54e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_frontalpole_thickavg,0.009 (0.092),9.27e-01,1.00e+00,No,-0.558 (0.264),3.66e-02,3.69e-01,No,133,0.043 (0.046),3.49e-01,5.09e-01,No,0.101 (0.119),3.96e-01,5.85e-01,No,586,0.03 (0.053),5.73e-01,9.08e-01,No,-0.173 (0.127),1.72e-01,5.05e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_temporalpole_thickavg,-0.092 (0.094),3.29e-01,1.00e+00,No,-0.14 (0.267),6.02e-01,8.02e-01,No,133,-0.051 (0.046),2.66e-01,4.63e-01,No,0.146 (0.119),2.20e-01,4.05e-01,No,586,0.064 (0.053),2.24e-01,9.08e-01,No,-0.001 (0.127),9.92e-01,9.92e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_transversetemporal_thickavg,0.009 (0.091),9.25e-01,1.00e+00,No,0.724 (0.26),6.19e-03,3.07e-01,No,133,0.093 (0.045),4.04e-02,1.83e-01,No,0.242 (0.118),4.10e-02,2.63e-01,No,586,0.044 (0.053),4.09e-01,9.08e-01,No,0.141 (0.126),2.66e-01,6.23e-01,No,446
cortical_thickness,CTQ_Abuse,male,R_insula_thickavg,0.142 (0.093),1.31e-01,1.00e+00,No,-0.282 (0.266),2.92e-01,6.19e-01,No,133,-0.078 (0.046),8.96e-02,3.05e-01,No,0.045 (0.119),7.04e-01,7.98e-01,No,586,0.008 (0.053),8.86e-01,9.56e-01,No,-0.189 (0.126),1.35e-01,4.59e-01,No,446
cortical_thickness,CTQ_Neglect,female,L_bankssts_thickavg,0.017 (0.095),8.60e-01,9.30e-01,No,0.384 (0.279),1.71e-01,8.28e-01,No,136,0.006 (0.041),8.80e-01,9.64e-01,No,-0.042 (0.112),7.10e-01,8.51e-01,No,919,-0.007 (0.048),8.89e-01,9.63e-01,No,0.102 (0.118),3.86e-01,5.46e-01,No,609
cortical_thickness,CTQ_Neglect,female,L_caudalanteriorcingulate_thickavg,-0.013 (0.095),8.89e-01,9.30e-01,No,-0.364 (0.279),1.94e-01,8.28e-01,No,136,-0.067 (0.04),9.19e-02,5.21e-01,No,-0.401 (0.11) *,2.81e-04,3.73e-03,Yes,919,0.012 (0.046),7.88e-01,9.24e-01,No,-0.67 (0.114) *,6.08e-09,1.38e-07,Yes,609
