t_names,CTQ_Term,Sex,Region,Effect_Size_Main_Ped,P_Main_Ped,Q_Main_Ped,Significant_Main_Ped,Effect_Size_Cov_Ped,P_Cov_Ped,Q_Cov_Ped,Significant_Cov_Ped,Sample_Size_Ped,Effect_Size_Main_YA,P_Main_YA,Q_Main_YA,Significant_Main_YA,Effect_Size_Cov_YA,P_Cov_YA,Q_Cov_YA,Significant_Cov_YA,Sample_Size_YA,Effect_Size_Main_OA,P_Main_OA,Q_Main_OA,Significant_Main_OA,Effect_Size_Cov_OA,P_Cov_OA,Q_Cov_OA,Significant_Cov_OA,Sample_Size_OA
cortical_thickness,CTQ_Abuse,male,L_caudalanteriorcingulate_thickavg,0.111 (0.235),6.42e-01,7.40e-01,No,0.012 (0.072),8.65e-01,8.91e-01,No,21,0.117 (0.063),6.37e-02,5.46e-01,No,-0.013 (0.026),6.09e-01,9.97e-01,No,265,0.029 (0.079),7.18e-01,9.98e-01,No,-0.043 (0.026),9.70e-02,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_caudalmiddlefrontal_thickavg,-0.22 (0.198),2.83e-01,6.20e-01,No,0.159 (0.061),1.79e-02,8.89e-02,No,21,0.051 (0.063),4.21e-01,7.42e-01,No,-0.022 (0.026),3.96e-01,9.97e-01,No,265,-0.061 (0.079),4.42e-01,9.98e-01,No,0.004 (0.026),8.75e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_cuneus_thickavg,0.437 (0.212),5.35e-02,5.36e-01,No,0.019 (0.065),7.68e-01,8.51e-01,No,21,-0.043 (0.063),4.95e-01,7.42e-01,No,0.002 (0.026),9.52e-01,9.97e-01,No,265,-0.007 (0.08),9.30e-01,9.98e-01,No,0.008 (0.026),7.51e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_entorhil_thickavg,0.138 (0.186),4.65e-01,6.43e-01,No,0.183 (0.057) *,4.98e-03,3.80e-02,Yes,21,-0.101 (0.063),1.10e-01,6.39e-01,No,-0.012 (0.026),6.43e-01,9.97e-01,No,265,0.017 (0.08),8.29e-01,9.98e-01,No,0.018 (0.026),4.84e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_fusiform_thickavg,0.334 (0.223),1.51e-01,5.68e-01,No,-0.008 (0.069),9.09e-01,9.23e-01,No,21,-0.003 (0.063),9.62e-01,9.91e-01,No,-0.022 (0.026),3.87e-01,9.97e-01,No,265,0.077 (0.079),3.34e-01,9.98e-01,No,0.025 (0.026),3.34e-01,8.85e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_inferiorparietal_thickavg,-0.168 (0.21),4.34e-01,6.31e-01,No,-0.127 (0.065),6.43e-02,1.68e-01,No,21,-0.048 (0.063),4.48e-01,7.42e-01,No,0.026 (0.026),3.18e-01,9.97e-01,No,265,-0.019 (0.079),8.08e-01,9.98e-01,No,0.024 (0.026),3.64e-01,8.85e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_inferiortemporal_thickavg,0.366 (0.201),8.50e-02,5.36e-01,No,0.109 (0.062),9.51e-02,1.96e-01,No,21,-0.092 (0.063),1.46e-01,6.39e-01,No,-0.014 (0.026),5.78e-01,9.97e-01,No,265,0.082 (0.079),3.02e-01,9.98e-01,No,-0.003 (0.026),9.12e-01,9.54e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_isthmuscingulate_thickavg,-0.124 (0.215),5.71e-01,6.99e-01,No,-0.119 (0.066),8.97e-02,1.96e-01,No,21,-0.0 (0.063),9.99e-01,9.99e-01,No,-0.043 (0.026),9.54e-02,9.97e-01,No,265,0.039 (0.08),6.21e-01,9.98e-01,No,-0.013 (0.026),6.11e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_lateraloccipital_thickavg,0.315 (0.195),1.25e-01,5.36e-01,No,0.136 (0.06),3.61e-02,1.23e-01,No,21,-0.062 (0.063),3.28e-01,7.42e-01,No,0.015 (0.026),5.65e-01,9.97e-01,No,265,-0.108 (0.079),1.72e-01,9.98e-01,No,-0.015 (0.026),5.66e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_lateralorbitofrontal_thickavg,0.144 (0.23),5.39e-01,6.91e-01,No,-0.057 (0.071),4.29e-01,5.84e-01,No,21,0.082 (0.063),1.93e-01,6.39e-01,No,-0.003 (0.026),8.99e-01,9.97e-01,No,265,-0.013 (0.079),8.67e-01,9.98e-01,No,-0.031 (0.026),2.43e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_lingual_thickavg,0.285 (0.225),2.21e-01,6.12e-01,No,0.034 (0.069),6.29e-01,7.64e-01,No,21,-0.039 (0.063),5.34e-01,7.42e-01,No,0.021 (0.026),4.09e-01,9.97e-01,No,265,-0.081 (0.079),3.08e-01,9.98e-01,No,-0.004 (0.026),8.77e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_medialorbitofrontal_thickavg,0.27 (0.223),2.41e-01,6.20e-01,No,-0.069 (0.069),3.28e-01,5.33e-01,No,21,0.015 (0.063),8.18e-01,9.48e-01,No,-0.03 (0.026),2.52e-01,9.97e-01,No,265,0.089 (0.079),2.65e-01,9.98e-01,No,-0.012 (0.026),6.48e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_middletemporal_thickavg,-0.202 (0.214),3.58e-01,6.31e-01,No,0.12 (0.066),8.50e-02,1.96e-01,No,21,-0.156 (0.063),1.35e-02,3.11e-01,No,-0.004 (0.026),8.65e-01,9.97e-01,No,265,0.012 (0.08),8.80e-01,9.98e-01,No,0.009 (0.026),7.44e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_parahippocampal_thickavg,0.189 (0.23),4.22e-01,6.31e-01,No,0.038 (0.071),6.02e-01,7.44e-01,No,21,0.011 (0.063),8.67e-01,9.48e-01,No,-0.017 (0.026),5.23e-01,9.97e-01,No,265,-0.075 (0.079),3.44e-01,9.98e-01,No,0.009 (0.026),7.42e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_paracentral_thickavg,-0.292 (0.206),1.73e-01,5.68e-01,No,-0.114 (0.063),8.89e-02,1.96e-01,No,21,-0.047 (0.063),4.61e-01,7.42e-01,No,-0.019 (0.026),4.70e-01,9.97e-01,No,265,0.003 (0.08),9.67e-01,9.98e-01,No,-0.017 (0.026),5.15e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_parsopercularis_thickavg,-0.372 (0.21),9.44e-02,5.36e-01,No,0.091 (0.065),1.78e-01,3.47e-01,No,21,-0.04 (0.063),5.28e-01,7.42e-01,No,-0.01 (0.026),7.06e-01,9.97e-01,No,265,-0.108 (0.079),1.71e-01,9.98e-01,No,0.034 (0.026),1.92e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_parsorbitalis_thickavg,-0.177 (0.21),4.11e-01,6.31e-01,No,0.136 (0.064),4.90e-02,1.51e-01,No,21,0.105 (0.063),9.72e-02,6.39e-01,No,-0.001 (0.026),9.59e-01,9.97e-01,No,265,-0.039 (0.08),6.24e-01,9.98e-01,No,-0.009 (0.026),7.17e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_parstriangularis_thickavg,0.095 (0.23),6.85e-01,7.64e-01,No,-0.065 (0.071),3.71e-01,5.48e-01,No,21,0.029 (0.063),6.47e-01,8.46e-01,No,0.011 (0.026),6.72e-01,9.97e-01,No,265,0.11 (0.079),1.65e-01,9.98e-01,No,0.004 (0.026),8.83e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_pericalcarine_thickavg,-0.029 (0.229),9.02e-01,9.29e-01,No,-0.076 (0.07),2.97e-01,5.18e-01,No,21,-0.014 (0.063),8.21e-01,9.48e-01,No,0.023 (0.026),3.69e-01,9.97e-01,No,265,0.025 (0.079),7.52e-01,9.98e-01,No,0.02 (0.026),4.35e-01,9.34e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_postcentral_thickavg,-0.15 (0.185),4.29e-01,6.31e-01,No,-0.182 (0.057) *,5.03e-03,3.80e-02,Yes,21,-0.032 (0.063),6.12e-01,8.31e-01,No,0.011 (0.026),6.59e-01,9.97e-01,No,265,-0.005 (0.08),9.45e-01,9.98e-01,No,0.011 (0.026),6.67e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_posteriorcingulate_thickavg,-0.271 (0.227),2.49e-01,6.20e-01,No,-0.012 (0.07),8.63e-01,8.91e-01,No,21,-0.05 (0.063),4.33e-01,7.42e-01,No,-0.032 (0.026),2.14e-01,9.97e-01,No,265,0.026 (0.079),7.41e-01,9.98e-01,No,-0.037 (0.026),1.57e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_precentral_thickavg,0.167 (0.232),4.82e-01,6.43e-01,No,0.026 (0.071),7.23e-01,8.46e-01,No,21,-0.069 (0.063),2.77e-01,7.42e-01,No,-0.002 (0.026),9.48e-01,9.97e-01,No,265,0.015 (0.079),8.52e-01,9.98e-01,No,0.048 (0.026),6.29e-02,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_precuneus_thickavg,-0.31 (0.224),1.84e-01,5.68e-01,No,-0.018 (0.069),8.02e-01,8.65e-01,No,21,-0.01 (0.063),8.78e-01,9.48e-01,No,-0.022 (0.026),3.97e-01,9.97e-01,No,265,-0.058 (0.079),4.66e-01,9.98e-01,No,-0.037 (0.026),1.52e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_rostralanteriorcingulate_thickavg,0.235 (0.223),3.07e-01,6.31e-01,No,0.066 (0.069),3.48e-01,5.33e-01,No,21,0.053 (0.063),4.07e-01,7.42e-01,No,-0.003 (0.026),9.19e-01,9.97e-01,No,265,0.004 (0.079),9.55e-01,9.98e-01,No,-0.025 (0.026),3.47e-01,8.85e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_rostralmiddlefrontal_thickavg,-0.264 (0.162),1.20e-01,5.36e-01,No,-0.203 (0.05) *,6.89e-04,9.38e-03,Yes,21,0.103 (0.063),1.03e-01,6.39e-01,No,-0.033 (0.026),2.03e-01,9.97e-01,No,265,-0.016 (0.079),8.37e-01,9.98e-01,No,-0.024 (0.026),3.57e-01,8.85e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_superiorfrontal_thickavg,-0.119 (0.232),6.15e-01,7.34e-01,No,0.05 (0.071),4.94e-01,6.59e-01,No,21,0.155 (0.062),1.37e-02,3.11e-01,No,-0.03 (0.026),2.44e-01,9.97e-01,No,265,0.026 (0.08),7.46e-01,9.98e-01,No,-0.007 (0.026),7.93e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_superiorparietal_thickavg,-0.085 (0.215),6.97e-01,7.64e-01,No,-0.124 (0.066),7.78e-02,1.96e-01,No,21,0.066 (0.063),2.97e-01,7.42e-01,No,0.037 (0.026),1.52e-01,9.97e-01,No,265,0.037 (0.079),6.37e-01,9.98e-01,No,-0.035 (0.026),1.82e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_superiortemporal_thickavg,0.275 (0.197),1.81e-01,5.68e-01,No,0.141 (0.061),3.27e-02,1.23e-01,No,21,0.117 (0.063),6.43e-02,5.46e-01,No,-0.006 (0.026),8.27e-01,9.97e-01,No,265,0.059 (0.079),4.59e-01,9.98e-01,No,0.036 (0.026),1.68e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_supramargil_thickavg,-0.227 (0.201),2.74e-01,6.20e-01,No,-0.141 (0.062),3.44e-02,1.23e-01,No,21,0.048 (0.063),4.46e-01,7.42e-01,No,0.028 (0.026),2.74e-01,9.97e-01,No,265,0.09 (0.079),2.57e-01,9.98e-01,No,0.014 (0.026),5.93e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_frontalpole_thickavg,0.356 (0.22),1.23e-01,5.36e-01,No,0.012 (0.068),8.56e-01,8.91e-01,No,21,0.124 (0.062),4.69e-02,5.31e-01,No,-0.05 (0.025),4.86e-02,9.97e-01,No,265,0.097 (0.079),2.24e-01,9.98e-01,No,-0.008 (0.026),7.59e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_temporalpole_thickavg,0.185 (0.201),3.68e-01,6.31e-01,No,0.148 (0.062),2.80e-02,1.19e-01,No,21,-0.041 (0.063),5.11e-01,7.42e-01,No,0.05 (0.026),5.18e-02,9.97e-01,No,265,0.142 (0.078),7.18e-02,9.98e-01,No,-0.036 (0.026),1.62e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_transversetemporal_thickavg,0.429 (0.204),4.98e-02,5.36e-01,No,0.073 (0.063),2.60e-01,4.78e-01,No,21,0.048 (0.063),4.45e-01,7.42e-01,No,0.02 (0.026),4.41e-01,9.97e-01,No,265,-0.014 (0.079),8.56e-01,9.98e-01,No,0.033 (0.026),2.11e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,L_insula_thickavg,0.141 (0.152),3.68e-01,6.31e-01,No,0.228 (0.047) *,1.27e-04,2.27e-03,Yes,21,-0.084 (0.063),1.87e-01,6.39e-01,No,-0.0 (0.026),9.91e-01,9.97e-01,No,265,0.075 (0.079),3.46e-01,9.98e-01,No,-0.01 (0.026),6.97e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_bankssts_thickavg,-0.221 (0.224),3.36e-01,6.31e-01,No,-0.066 (0.069),3.53e-01,5.33e-01,No,21,-0.131 (0.063),3.84e-02,5.22e-01,No,-0.012 (0.026),6.51e-01,9.97e-01,No,265,0.013 (0.079),8.74e-01,9.98e-01,No,0.044 (0.026),9.42e-02,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_caudalanteriorcingulate_thickavg,0.185 (0.232),4.36e-01,6.31e-01,No,-0.004 (0.071),9.55e-01,9.55e-01,No,21,-0.007 (0.063),9.08e-01,9.65e-01,No,-0.017 (0.026),5.16e-01,9.97e-01,No,265,-0.017 (0.079),8.28e-01,9.98e-01,No,-0.025 (0.026),3.47e-01,8.85e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_caudalmiddlefrontal_thickavg,-0.252 (0.225),2.77e-01,6.20e-01,No,0.061 (0.069),3.93e-01,5.56e-01,No,21,-0.004 (0.063),9.44e-01,9.87e-01,No,0.021 (0.026),4.29e-01,9.97e-01,No,265,-0.047 (0.08),5.52e-01,9.98e-01,No,-0.007 (0.026),7.81e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_cuneus_thickavg,0.169 (0.232),4.76e-01,6.43e-01,No,-0.039 (0.071),5.94e-01,7.44e-01,No,21,0.01 (0.063),8.68e-01,9.48e-01,No,0.049 (0.026),5.93e-02,9.97e-01,No,265,0.045 (0.079),5.66e-01,9.98e-01,No,-0.039 (0.026),1.31e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_entorhil_thickavg,0.155 (0.195),4.36e-01,6.31e-01,No,0.164 (0.06),1.36e-02,7.73e-02,No,21,-0.085 (0.063),1.78e-01,6.39e-01,No,-0.005 (0.026),8.47e-01,9.97e-01,No,265,-0.021 (0.08),7.95e-01,9.98e-01,No,0.006 (0.026),8.13e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_fusiform_thickavg,0.359 (0.2),8.97e-02,5.36e-01,No,0.113 (0.062),8.44e-02,1.96e-01,No,21,-0.138 (0.063),2.94e-02,5.00e-01,No,-0.002 (0.026),9.43e-01,9.97e-01,No,265,-0.101 (0.079),2.02e-01,9.98e-01,No,0.03 (0.026),2.51e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_inferiorparietal_thickavg,-0.359 (0.215),1.11e-01,5.36e-01,No,-0.059 (0.066),3.84e-01,5.56e-01,No,21,-0.05 (0.063),4.27e-01,7.42e-01,No,-0.007 (0.026),7.85e-01,9.97e-01,No,265,0.028 (0.08),7.23e-01,9.98e-01,No,0.013 (0.026),6.15e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_inferiortemporal_thickavg,0.324 (0.185),9.64e-02,5.36e-01,No,0.156 (0.057),1.31e-02,7.73e-02,No,21,-0.082 (0.063),1.97e-01,6.39e-01,No,-0.017 (0.026),5.14e-01,9.97e-01,No,265,0.094 (0.079),2.35e-01,9.98e-01,No,-0.017 (0.026),5.15e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_isthmuscingulate_thickavg,0.132 (0.229),5.71e-01,6.99e-01,No,-0.068 (0.07),3.48e-01,5.33e-01,No,21,-0.058 (0.063),3.59e-01,7.42e-01,No,-0.008 (0.026),7.57e-01,9.97e-01,No,265,0.003 (0.079),9.72e-01,9.98e-01,No,-0.025 (0.026),3.41e-01,8.85e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_lateraloccipital_thickavg,0.103 (0.211),6.32e-01,7.40e-01,No,0.132 (0.065),5.76e-02,1.63e-01,No,21,0.046 (0.063),4.64e-01,7.42e-01,No,0.019 (0.026),4.60e-01,9.97e-01,No,265,-0.124 (0.079),1.19e-01,9.98e-01,No,-0.02 (0.026),4.39e-01,9.34e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_lateralorbitofrontal_thickavg,-0.061 (0.23),7.93e-01,8.56e-01,No,-0.069 (0.071),3.41e-01,5.33e-01,No,21,-0.072 (0.063),2.52e-01,7.42e-01,No,-0.029 (0.026),2.62e-01,9.97e-01,No,265,0.086 (0.079),2.80e-01,9.98e-01,No,-0.001 (0.026),9.63e-01,9.93e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_lingual_thickavg,0.05 (0.236),8.35e-01,8.87e-01,No,0.021 (0.072),7.76e-01,8.51e-01,No,21,-0.016 (0.063),8.01e-01,9.48e-01,No,0.0 (0.026),9.85e-01,9.97e-01,No,265,-0.016 (0.08),8.44e-01,9.98e-01,No,0.0 (0.026),9.94e-01,9.94e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_medialorbitofrontal_thickavg,-0.279 (0.193),1.66e-01,5.68e-01,No,-0.148 (0.059),2.27e-02,1.03e-01,No,21,0.066 (0.063),2.96e-01,7.42e-01,No,0.005 (0.026),8.50e-01,9.97e-01,No,265,0.061 (0.079),4.42e-01,9.98e-01,No,-0.038 (0.026),1.47e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_middletemporal_thickavg,-0.021 (0.218),9.24e-01,9.38e-01,No,0.119 (0.067),9.42e-02,1.96e-01,No,21,-0.176 (0.062),5.17e-03,3.11e-01,No,-0.036 (0.026),1.60e-01,9.97e-01,No,265,0.082 (0.079),3.00e-01,9.98e-01,No,-0.03 (0.026),2.48e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_parahippocampal_thickavg,0.345 (0.195),9.44e-02,5.36e-01,No,0.129 (0.06),4.50e-02,1.46e-01,No,21,0.053 (0.063),4.02e-01,7.42e-01,No,0.017 (0.026),5.21e-01,9.97e-01,No,265,-0.009 (0.079),9.08e-01,9.98e-01,No,0.022 (0.026),4.07e-01,9.34e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_paracentral_thickavg,-0.015 (0.198),9.42e-01,9.42e-01,No,-0.167 (0.061),1.33e-02,7.73e-02,No,21,-0.027 (0.063),6.73e-01,8.63e-01,No,0.024 (0.026),3.55e-01,9.97e-01,No,265,-0.019 (0.08),8.14e-01,9.98e-01,No,0.011 (0.026),6.86e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_parsopercularis_thickavg,-0.255 (0.22),2.62e-01,6.20e-01,No,-0.074 (0.068),2.87e-01,5.13e-01,No,21,0.088 (0.063),1.63e-01,6.39e-01,No,0.002 (0.026),9.46e-01,9.97e-01,No,265,-0.051 (0.08),5.26e-01,9.98e-01,No,0.0 (0.026),9.86e-01,9.94e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_parsorbitalis_thickavg,-0.431 (0.19),3.59e-02,5.36e-01,No,-0.116 (0.058),6.20e-02,1.68e-01,No,21,-0.012 (0.063),8.45e-01,9.48e-01,No,0.001 (0.026),9.71e-01,9.97e-01,No,265,-0.045 (0.079),5.69e-01,9.98e-01,No,-0.042 (0.026),1.09e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_parstriangularis_thickavg,0.137 (0.156),3.90e-01,6.31e-01,No,-0.231 (0.048) *,1.33e-04,2.27e-03,Yes,21,-0.054 (0.063),3.94e-01,7.42e-01,No,0.023 (0.026),3.75e-01,9.97e-01,No,265,0.032 (0.078),6.79e-01,9.98e-01,No,-0.073 (0.025),4.51e-03,3.07e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_pericalcarine_thickavg,0.192 (0.231),4.18e-01,6.31e-01,No,-0.033 (0.071),6.44e-01,7.68e-01,No,21,-0.04 (0.063),5.28e-01,7.42e-01,No,0.037 (0.026),1.56e-01,9.97e-01,No,265,-0.055 (0.079),4.91e-01,9.98e-01,No,-0.029 (0.026),2.60e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_postcentral_thickavg,-0.079 (0.2),6.97e-01,7.64e-01,No,-0.16 (0.062),1.83e-02,8.89e-02,No,21,-0.044 (0.063),4.86e-01,7.42e-01,No,0.018 (0.026),4.89e-01,9.97e-01,No,265,-0.08 (0.079),3.12e-01,9.98e-01,No,0.038 (0.026),1.46e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_posteriorcingulate_thickavg,-0.151 (0.226),5.11e-01,6.68e-01,No,0.083 (0.069),2.46e-01,4.65e-01,No,21,-0.061 (0.063),3.38e-01,7.42e-01,No,-0.025 (0.026),3.43e-01,9.97e-01,No,265,0.036 (0.079),6.49e-01,9.98e-01,No,-0.015 (0.026),5.56e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_precentral_thickavg,0.212 (0.23),3.70e-01,6.31e-01,No,0.022 (0.071),7.62e-01,8.51e-01,No,21,-0.015 (0.063),8.18e-01,9.48e-01,No,0.025 (0.026),3.42e-01,9.97e-01,No,265,0.0 (0.078),9.98e-01,9.98e-01,No,0.065 (0.026),1.22e-02,4.14e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_precuneus_thickavg,-0.132 (0.232),5.76e-01,6.99e-01,No,-0.043 (0.071),5.59e-01,7.17e-01,No,21,-0.031 (0.063),6.23e-01,8.31e-01,No,-0.016 (0.026),5.50e-01,9.97e-01,No,265,0.072 (0.079),3.66e-01,9.98e-01,No,0.006 (0.026),8.20e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_rostralanteriorcingulate_thickavg,0.151 (0.204),4.69e-01,6.43e-01,No,0.145 (0.063),3.26e-02,1.23e-01,No,21,0.04 (0.063),5.24e-01,7.42e-01,No,0.022 (0.026),4.03e-01,9.97e-01,No,265,0.013 (0.08),8.69e-01,9.98e-01,No,0.012 (0.026),6.42e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_rostralmiddlefrontal_thickavg,-0.417 (0.138),7.22e-03,2.45e-01,No,-0.205 (0.042) *,1.33e-04,2.27e-03,Yes,21,0.091 (0.063),1.51e-01,6.39e-01,No,0.011 (0.026),6.60e-01,9.97e-01,No,265,0.029 (0.079),7.14e-01,9.98e-01,No,-0.032 (0.026),2.24e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_superiorfrontal_thickavg,-0.232 (0.228),3.23e-01,6.31e-01,No,0.044 (0.07),5.41e-01,7.08e-01,No,21,0.089 (0.063),1.58e-01,6.39e-01,No,0.013 (0.026),6.22e-01,9.97e-01,No,265,-0.061 (0.079),4.45e-01,9.98e-01,No,-0.005 (0.026),8.54e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_superiorparietal_thickavg,-0.283 (0.226),2.25e-01,6.12e-01,No,-0.024 (0.069),7.34e-01,8.46e-01,No,21,-0.014 (0.063),8.27e-01,9.48e-01,No,0.004 (0.026),8.66e-01,9.97e-01,No,265,-0.012 (0.08),8.83e-01,9.98e-01,No,-0.008 (0.026),7.61e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_superiortemporal_thickavg,0.265 (0.203),2.07e-01,6.12e-01,No,0.13 (0.062),5.21e-02,1.54e-01,No,21,0.045 (0.063),4.74e-01,7.42e-01,No,0.001 (0.026),9.55e-01,9.97e-01,No,265,0.076 (0.079),3.36e-01,9.98e-01,No,0.034 (0.026),1.88e-01,8.04e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_supramargil_thickavg,-0.311 (0.218),1.70e-01,5.68e-01,No,-0.065 (0.067),3.42e-01,5.33e-01,No,21,0.012 (0.063),8.49e-01,9.48e-01,No,0.033 (0.026),2.03e-01,9.97e-01,No,265,-0.066 (0.079),4.05e-01,9.98e-01,No,0.005 (0.026),8.50e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_frontalpole_thickavg,-0.216 (0.225),3.51e-01,6.31e-01,No,-0.06 (0.069),4.01e-01,5.56e-01,No,21,0.085 (0.063),1.82e-01,6.39e-01,No,-0.0 (0.026),9.97e-01,9.97e-01,No,265,0.053 (0.08),5.09e-01,9.98e-01,No,0.007 (0.026),7.77e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_temporalpole_thickavg,0.033 (0.184),8.58e-01,8.98e-01,No,0.192 (0.057) *,3.26e-03,3.69e-02,Yes,21,0.044 (0.063),4.90e-01,7.42e-01,No,-0.003 (0.026),9.12e-01,9.97e-01,No,265,-0.001 (0.08),9.91e-01,9.98e-01,No,-0.015 (0.026),5.73e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_transversetemporal_thickavg,0.33 (0.206),1.26e-01,5.36e-01,No,0.106 (0.063),1.12e-01,2.24e-01,No,21,-0.06 (0.063),3.39e-01,7.42e-01,No,0.023 (0.026),3.64e-01,9.97e-01,No,265,-0.002 (0.08),9.80e-01,9.98e-01,No,0.005 (0.026),8.48e-01,9.38e-01,No,161
cortical_thickness,CTQ_Abuse,male,R_insula_thickavg,0.346 (0.139),2.28e-02,5.16e-01,No,0.217 (0.043) *,8.00e-05,2.27e-03,Yes,21,-0.001 (0.063),9.87e-01,9.99e-01,No,-0.01 (0.026),6.89e-01,9.97e-01,No,265,0.046 (0.08),5.65e-01,9.98e-01,No,0.01 (0.026),6.96e-01,9.38e-01,No,161
cortical_thickness,CTQ_Neglect,female,L_bankssts_thickavg,-0.27 (0.277),3.51e-01,8.15e-01,No,-0.213 (0.139),1.55e-01,2.92e-01,No,14,-0.02 (0.046),6.63e-01,9.37e-01,No,0.024 (0.019),2.20e-01,6.51e-01,No,486,0.02 (0.057),7.21e-01,9.72e-01,No,0.014 (0.018),4.32e-01,7.52e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_caudalanteriorcingulate_thickavg,0.134 (0.29),6.52e-01,9.05e-01,No,0.181 (0.146),2.40e-01,3.79e-01,No,14,0.052 (0.046),2.57e-01,8.07e-01,No,-0.008 (0.019),6.73e-01,8.32e-01,No,486,0.036 (0.057),5.24e-01,9.03e-01,No,-0.017 (0.018),3.46e-01,7.33e-01,No,323
cortical_thickness,CTQ_Neglect,female,L_caudalmiddlefrontal_thickavg,-0.022 (0.307),9.44e-01,9.72e-01,No,-0.072 (0.154),6.48e-01,7.45e-01,No,14,0.075 (0.045),9.76e-02,5.71e-01,No,-0.056 (0.019),3.94e-03,1.30e-01,No,486,0.073 (0.057),1.98e-01,6.95e-01,No,-0.01 (0.018),6.01e-01,8.02e-01,No,323
